Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;9;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;17;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;3;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;4;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;;8,1;8,8;10,0;11,1;14,3;9,8;380;460;750;915;971;716;73;76;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;19;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;11;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;;;;;;;;;;;;;;17;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;11;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;;;;8,7;10,0;11,1;13,1;19,9;11,0;420;490;583;750;922;635;58;318;2368;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;;;Ensemble 4P+;7,6;8,3;9,7;10,5;10,9;9,3;750;800;888;970;1100;908;97;53;338;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;24;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;;;Ensemble 2P;9,8;10,5;11,2;12,1;13,6;11,2;479;508;540;580;600;544;48;116;1015;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;;;Ensemble 3P;9,3;10,0;10,6;11,7;12,1;10,7;610;668;720;765;806;716;67;125;673;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;9,4;10,2;11,3;14,0;19,9;11,5;395;450;534;672;826;586;51;110;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;10;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;36;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;43;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;5;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;;8,5;10,0;11,0;12,2;16,9;10,8;438;514;595;778;922;654;61;208;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;29;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;10;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;9,8;10,5;11,2;12,1;13,0;11,3;490;508;540;580;595;542;48;80;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;8,7;10,0;10,5;11,3;12,2;10,5;594;660;692;735;757;693;66;68;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;9;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;;;;9,3;10,3;11,1;12,2;13,3;10,9;452;512;620;720;850;636;59;2377;2233;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;;;Ensemble 4P+;8,2;9,1;9,6;10,5;11,2;9,7;745;810;873;975;1090;902;93;184;353;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;;;Ensemble 1P;10,9;11,9;12,4;13,8;15,3;12,7;339;390;415;435;470;408;32;67;226;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;;;Ensemble 2P;10,5;11,2;11,9;12,6;13,4;11,8;452;494;520;545;591;520;44;1246;832;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;;;Ensemble 3P;9,6;10,1;10,6;11,4;12,3;10,7;600;646;690;732;800;693;65;880;822;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;;9,6;10,3;11,3;12,2;13,1;11,1;460;514;621;710;850;640;58;1300;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;18;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;42;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;Appart 2P;10,6;11,2;11,9;12,5;13,1;11,7;475;499;520;543;600;527;45;669;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;Appart 3P;9,6;10,1;10,6;11,2;12,0;10,7;618;645;684;710;743;685;64;468;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;1. Moins de 1 an;;Appart 4P+;9,0;9,1;9,8;10,3;10,6;9,8;767;808;836;881;918;848;87;94;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;;9,1;10,2;11,0;12,1;13,3;10,7;446;510;607;725;850;634;59;1077;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;18;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;25;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;Appart 2P;10,4;11,1;11,9;13,0;13,8;11,9;440;481;520;546;567;513;43;576;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;Appart 3P;9,8;10,2;10,7;11,4;12,1;10,8;603;648;684;754;800;697;65;392;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;;5. Après 2005;;2. 1 an et plus;;Appart 4P+;8,5;9,2;9,7;10,5;10,9;9,7;767;813;842;888;955;846;88;54;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;;;6,2;8,0;9,9;11,9;14,7;9,3;400;480;620;830;1000;667;72;224;2958;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;;36;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Ensemble 4P+;;;;;;;;;;;;;;;43;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;;29;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Appart 1P;;;;;;;;;;;;;;;21;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Appart 2P;;7,2;9,9;10,8;13,7;15,5;10,9;300;434;500;600;650;506;46;70;1103;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Appart 3P;;6,4;9,0;10,4;11,2;13,3;9,9;480;575;700;775;850;689;69;54;502;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Appart 4P+;;;;;;;;;;;;;;;14;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Ensemble 1P;;;;;;;;;;;;;;;21;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Ensemble 2P;;6,7;9,3;10,7;13,0;15,5;10,4;300;434;500;600;650;500;48;82;1139;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;;;Ensemble 3P;;6,5;8,6;9,8;11,1;13,3;9,6;500;562;700;840;855;698;73;78;622;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;1. Moins de 1 an;;;;9,3;10,0;11,1;14,4;17,0;11,4;450;515;670;790;877;682;60;84;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;1. Avant 1946;;2. 1 an et plus;;;;5,9;7,1;9,4;11,3;14,1;8,8;352;470;600;844;1010;662;76;140;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;;;6,4;8,7;10,0;11,9;13,4;9,7;450;563;690;900;1100;755;78;110;1475;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;;11;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Ensemble 4P+;;6,2;8,1;9,0;9,6;11,9;8,9;550;650;900;1002;1300;892;101;51;395;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;;32;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Appart 1P;;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Appart 2P;;;;;;;;;;;;;;;8;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Appart 3P;;;;;;;;;;;;;;;27;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Appart 4P+;;;;;;;;;;;;;;;19;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Ensemble 2P;;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;34;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;39;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;2. Entre 1946-1970;;2. 1 an et plus;;;;6,2;8,1;9,7;11,4;13,4;9,2;450;550;650;800;962;690;75;71;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;;;8,1;9,1;10,4;11,9;14,8;10,1;380;460;728;930;1000;715;71;126;2199;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;;10;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;46;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Appart 1P;;;;;;;;;;;;;;;20;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Appart 2P;;;;;;;;;;;;;;;34;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Appart 3P;;;;;;;;;;;;;;;16;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;;15;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;20;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;35;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;25;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;9,1;9,7;10,9;13,7;15,3;10,9;380;484;595;997;1050;713;65;50;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;3. Entre 1971-1990;;2. 1 an et plus;;;;8,1;8,8;10,0;11,1;14,3;9,8;380;460;750;915;971;716;73;76;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;;;8,7;10,0;11,1;13,1;19,9;11,0;420;490;583;750;922;635;58;318;2368;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;;15;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Ensemble 4P+;;7,6;8,3;9,7;10,5;10,9;9,3;750;800;888;970;1100;908;97;53;338;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;;39;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;;23;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Appart 2P;;9,8;10,5;11,2;12,1;13,6;11,2;479;508;540;580;600;544;48;116;1005;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Appart 3P;;9,1;9,8;10,5;11,3;12,0;10,4;607;651;697;735;754;690;66;111;629;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;14;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;24;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Ensemble 2P;;9,8;10,5;11,2;12,1;13,6;11,2;479;508;540;580;600;544;48;116;1015;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;;;Ensemble 3P;;9,3;10,0;10,6;11,7;12,1;10,7;610;668;720;765;806;716;67;125;673;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;9,4;10,2;11,3;14,0;19,9;11,5;395;450;534;672;826;586;51;110;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;4. Entre 1991-2005;;2. 1 an et plus;;;;8,5;10,0;11,0;12,2;16,9;10,8;438;514;595;778;922;654;61;208;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;;;9,3;10,3;11,1;12,2;13,3;10,9;452;512;620;720;850;636;59;2377;2233;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;;21;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Ensemble 4P+;;8,2;9,1;9,6;10,5;11,2;9,7;745;810;873;975;1090;902;93;184;353;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Maison 4P+;;;;;;;;;;;;;;;36;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Appart 1P;;10,9;11,9;12,4;13,8;15,3;12,7;339;390;415;435;470;408;32;67;223;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Appart 2P;;10,5;11,2;11,9;12,6;13,4;11,8;452;494;520;545;587;520;44;1245;828;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Appart 3P;;9,8;10,1;10,6;11,3;12,1;10,7;610;647;684;730;790;692;64;860;781;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Appart 4P+;;8,9;9,1;9,7;10,3;10,6;9,7;767;808;838;881;953;847;87;148;214;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Ensemble 1P;;10,9;11,9;12,4;13,8;15,3;12,7;339;390;415;435;470;408;32;67;226;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Ensemble 2P;;10,5;11,2;11,9;12,6;13,4;11,8;452;494;520;545;591;520;44;1246;832;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;;;Ensemble 3P;;9,6;10,1;10,6;11,4;12,3;10,7;600;646;690;732;800;693;65;880;822;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;1. Moins de 1 an;;;;9,6;10,3;11,3;12,2;13,1;11,1;460;514;621;710;850;640;58;1300;;Estimation directe
B3300;2018;L3300;L3300.1.05;;;5. Après 2005;;2. 1 an et plus;;;;9,1;10,2;11,0;12,1;13,3;10,7;446;510;607;725;850;634;59;1077;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;;;;6,5;8,3;9,6;10,9;12,2;9,3;530;699;850;969;1200;855;92;260;1374;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;;;Maison 1-3P;6,5;9,2;10,7;11,7;13,7;10,0;460;550;700;806;850;678;68;93;490;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;;;Maison 4P+;7,3;8,1;9,4;10,3;11,3;9,1;680;850;938;1090;1300;966;107;167;884;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;;Maison 1-3P;;6,5;9,2;10,7;11,7;13,7;10,0;460;550;700;806;850;678;68;93;490;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;;Maison 4P+;;7,3;8,1;9,4;10,3;11,3;9,1;680;850;938;1090;1300;966;107;167;884;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;1. Moins de 1 an;;;8,9;9,6;10,7;12,7;14,2;10,6;710;850;931;1050;1240;952;89;90;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;;2. 1 an et plus;;;6,3;8,1;9,4;10,7;11,4;8,9;500;660;806;950;1200;826;92;170;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;1. Moins de 1 an;;;;8,9;9,6;10,7;12,7;14,2;10,6;710;850;931;1050;1240;952;89;90;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;;2. 1 an et plus;;;;6,3;8,1;9,4;10,7;11,4;8,9;500;660;806;950;1200;826;92;170;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;1. Avant 1946;;;;;6,3;7,3;9,3;10,7;12,1;8,6;448;562;797;945;1271;809;94;65;398;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;43;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;41;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;4. Entre 1991-2005;;;;;8,3;9,6;10,3;11,0;11,7;10,1;765;800;875;946;1100;890;88;54;284;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;;5. Après 2005;;;;;6,3;9,1;10,3;11,7;13,1;9,9;500;710;843;975;1090;843;85;57;187;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;1. Avant 1946;;;;;;6,3;7,3;9,3;10,7;12,1;8,6;448;562;797;945;1271;809;94;65;398;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;43;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;41;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;4. Entre 1991-2005;;;;;;8,3;9,6;10,3;11,0;11,7;10,1;765;800;875;946;1100;890;88;54;284;Estimation directe
B3300;2018;L3300;L3300.1.05;;Maison;5. Après 2005;;;;;;6,3;9,1;10,3;11,7;13,1;9,9;500;710;843;975;1090;843;85;57;187;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;;;8,6;10,0;11,2;12,8;15,4;10,8;400;478;559;678;780;581;54;2895;9859;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;;Appart 1P;10,9;12,9;14,5;18,5;20,8;14,6;352;380;414;446;472;409;28;144;2291;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;;Appart 2P;9,5;10,5;11,7;12,8;14,3;11,5;439;485;522;565;612;522;46;1473;3930;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;;Appart 3P;9,0;9,9;10,6;11,3;12,1;10,4;570;630;683;741;800;687;66;1068;2658;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;;Appart 4P+;5,9;7,0;8,9;9,9;10,6;8,4;590;680;789;881;986;802;95;210;980;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;Appart 1P;;10,9;12,9;14,5;18,5;20,8;14,6;352;380;414;446;472;409;28;144;2291;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;Appart 2P;;9,5;10,5;11,7;12,8;14,3;11,5;439;485;522;565;612;522;46;1473;3930;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;Appart 3P;;9,0;9,9;10,6;11,3;12,1;10,4;570;630;683;741;800;687;66;1068;2658;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;;Appart 4P+;;5,9;7,0;8,9;9,9;10,6;8,4;590;680;789;881;986;802;95;210;980;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;1. Moins de 1 an;;;9,5;10,2;11,4;12,9;15,3;11,3;414;482;573;686;775;592;52;1493;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;;2. 1 an et plus;;;7,6;10,0;11,1;12,7;15,5;10,5;400;470;555;669;784;576;55;1402;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;1. Moins de 1 an;;;;9,5;10,2;11,4;12,9;15,3;11,3;414;482;573;686;775;592;52;1493;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;;2. 1 an et plus;;;;7,6;10,0;11,1;12,7;15,5;10,5;400;470;555;669;784;576;55;1402;;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;1. Avant 1946;;;;;6,2;9,1;10,6;13,3;16,0;10,0;352;450;550;670;784;569;57;159;2560;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;2. Entre 1946-1970;;;;;6,4;8,7;10,6;12,8;16,3;9,9;425;510;570;740;840;610;62;67;1197;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;3. Entre 1971-1990;;;;;7,7;9,7;11,6;14,3;17,2;11,1;369;400;490;595;752;528;48;85;1972;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;4. Entre 1991-2005;;;;;8,8;10,4;11,5;13,7;20,0;11,4;415;466;540;648;735;566;50;264;2084;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;;5. Après 2005;;;;;9,6;10,4;11,3;12,2;13,3;11,1;446;507;591;693;800;604;54;2320;2046;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;1. Avant 1946;;;;;;6,2;9,1;10,6;13,3;16,0;10,0;352;450;550;670;784;569;57;159;2560;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;2. Entre 1946-1970;;;;;;6,4;8,7;10,6;12,8;16,3;9,9;425;510;570;740;840;610;62;67;1197;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;3. Entre 1971-1990;;;;;;7,7;9,7;11,6;14,3;17,2;11,1;369;400;490;595;752;528;48;85;1972;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;4. Entre 1991-2005;;;;;;8,8;10,4;11,5;13,7;20,0;11,4;415;466;540;648;735;566;50;264;2084;Estimation directe
B3300;2018;L3300;L3300.1.05;;Appartement;5. Après 2005;;;;;;9,6;10,4;11,3;12,2;13,3;11,1;446;507;591;693;800;604;54;2320;2046;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;;6,7;8,5;9,8;11,1;12,9;9,1;439;520;648;788;906;661;72;2521;6486;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;Maison 1-3P;6,1;7,8;9,6;11,0;12,9;8,8;442;550;662;776;840;652;74;174;292;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;Ensemble 4P+;5,9;7,5;8,8;9,6;10,4;8,3;600;700;805;918;1065;822;99;474;1596;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;Maison 4P+;5,7;7,2;8,8;9,6;10,5;8,2;650;725;845;950;1111;857;104;289;508;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;Appart 1P;10,5;12,1;13,5;15,9;18,8;13,8;322;365;399;436;480;410;30;91;997;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;Appart 2P;9,2;10,1;11,3;12,2;13,4;11,1;440;470;510;560;590;513;46;1014;1745;Estimation directe
B3300;2018;L3300;L3300.1.06;;;;;;;;Appart 3P;7,5;8,5;9,8;10,7;11,2;9,4;520;551;648;682;714;627;67;768;1855;Estimation directe
